"id","listid","test_cue","typed_word","testRT","cue_output_order","cue_study_position","color_condition","cue_condition","presented_color","studyRT","resp","expect_test","use_help","recall_all_q","cue_prioritem","word_prioritem","cue_postitem","word_postitem","resp_study_position","resp_cond"
"19325",2,"school","f",3551.50800000166,2,16,"blue","process","red",2251.28199999977,"smaller","No","Yes","Yes","process","valley","process","cloud",NA,NA
"19325",2,"cocktail","",11984.7499999992,1,26,"blue","process","red",2386.38099999889,"smaller","No","Yes","Yes","remember","sweater","process","whistle",NA,NA
"19325",2,"universe","",11984.3059999996,1,18,"blue","remember","blue",3088.24300000444,"larger","No","Yes","Yes","process","cloud","remember","bucket",NA,NA
"19322",2,"surgeon","shark",8548.02400000079,1,4,"blue","process","red",2660.63300000742,"smaller","No","No","No","process","taxi","remember","ocean",7,"remember"
"19322",2,"surgeon","bone",1283.25300001155,2,4,"blue","process","red",2660.63300000742,"smaller","No","No","No","process","taxi","remember","ocean",6,"remember"
"19322",2,"surgeon","",2146.42200000328,3,4,"blue","process","red",2660.63300000742,"smaller","No","No","No","process","taxi","remember","ocean",NA,NA
"19322",2,"jewelry","knife",10460.5140000086,1,18,"blue","process","red",1660.03000001778,"smaller","No","No","No","process","burger","process","soldier",28,"remember"
"19322",2,"jewelry","go",1528.16900000442,2,18,"blue","process","red",1660.03000001778,"smaller","No","No","No","process","burger","process","soldier",NA,NA
"19322",2,"worm","",4459.31600002176,1,26,"blue","process","red",3120.27000001981,"smaller","No","No","No","remember","forest","process","chicken",NA,NA
"19322",2,"worm","",7528.51900001499,2,26,"blue","process","red",3120.27000001981,"smaller","No","No","No","remember","forest","process","chicken",NA,NA
"19322",2,"boot","worm",5203.60700002359,1,2,"blue","remember","blue",1269.58300002571,"smaller","No","No","No","process","circus","process","taxi",26,"process"
"19322",2,"boot","",6466.44199999841,2,2,"blue","remember","blue",1269.58300002571,"smaller","No","No","No","process","circus","process","taxi",NA,NA
"19322",2,"boot","",312.913000015425,3,2,"blue","remember","blue",1269.58300002571,"smaller","No","No","No","process","circus","process","taxi",NA,NA
"19322",2,"knife","chicken",3483.0210000017,1,28,"blue","remember","blue",873.477000010898,"smaller","No","No","No","process","chicken","process","tire",27,"process"
"19322",2,"knife","jewelry",6939.12199999753,2,28,"blue","remember","blue",873.477000010898,"smaller","No","No","No","process","chicken","process","tire",18,"process"
"19322",2,"knife","",1542.07800001244,3,28,"blue","remember","blue",873.477000010898,"smaller","No","No","No","process","chicken","process","tire",NA,NA
"19322",2,"factory","worm",2484.1920000196,1,22,"blue","remember","blue",958.487000004214,"larger","No","No","No","remember","liver","remember","lemon",26,"process"
"19322",2,"factory","dessert",8869.90500001656,2,22,"blue","remember","blue",958.487000004214,"larger","No","No","No","remember","liver","remember","lemon",NA,NA
"19322",2,"factory","",625.628000005381,3,22,"blue","remember","blue",958.487000004214,"larger","No","No","No","remember","liver","remember","lemon",NA,NA
"19322",2,"wallet","jewelry",4461.84000000556,1,30,"blue","process","red",1291.84700001968,"smaller","No","No","No","process","tire","process","lawyer",18,"process"
"19322",2,"wallet","",7521.75900000322,2,30,"blue","process","red",1291.84700001968,"smaller","No","No","No","process","tire","process","lawyer",NA,NA
"19322",2,"basement","shark",4384.20400001935,1,8,"blue","process","red",3248.80300000985,"larger","No","No","No","remember","shark","remember","horse",7,"remember"
"19322",2,"basement","taxi",2221.20600000524,2,8,"blue","process","red",3248.80300000985,"larger","No","No","No","remember","shark","remember","horse",3,"process"
"19322",2,"basement","",5347.71899999911,3,8,"blue","process","red",3248.80300000985,"larger","No","No","No","remember","shark","remember","horse",NA,NA
"19322",2,"mouse","goose",2961.83299999847,1,10,"blue","remember","blue",941.934000013629,"smaller","No","No","No","remember","horse","remember","goose",11,"remember"
"19322",2,"mouse","",9008.326,2,10,"blue","remember","blue",941.934000013629,"smaller","No","No","No","remember","horse","remember","goose",NA,NA
"19322",2,"bone","shark",2573.84000001906,1,6,"blue","remember","blue",1082.59799999977,"smaller","No","No","No","remember","ocean","remember","shark",7,"remember"
"19322",2,"bone","surgeon",1752.65500002168,2,6,"blue","remember","blue",1082.59799999977,"smaller","No","No","No","remember","ocean","remember","shark",4,"process"
"19322",2,"bone","",7646.20100000605,3,6,"blue","remember","blue",1082.59799999977,"smaller","No","No","No","remember","ocean","remember","shark",NA,NA
"19322",2,"beach","basement",5802.50500002049,1,16,"blue","process","red",2016.50000001601,"larger","No","No","No","remember","railroad","process","burger",8,"process"
"19322",2,"beach","",6180.9390000006,2,16,"blue","process","red",2016.50000001601,"larger","No","No","No","remember","railroad","process","burger",NA,NA
"19322",2,"dice","penny",4113.63600001181,1,24,"blue","process","red",891.881999997422,"smaller","No","No","No","remember","lemon","remember","forest",12,"remember"
"19322",2,"dice","",7875.37800002296,2,24,"blue","process","red",891.881999997422,"smaller","No","No","No","remember","lemon","remember","forest",NA,NA
"19322",2,"penny","dice",4699.48700002418,1,12,"blue","remember","blue",902.781000022718,"smaller","No","No","No","remember","goose","process","couch",24,"process"
"19322",2,"penny","wallet",1765.80900000338,2,12,"blue","remember","blue",902.781000022718,"smaller","No","No","No","remember","goose","process","couch",30,"process"
"19322",2,"penny","",5507.42600001371,3,12,"blue","remember","blue",902.781000022718,"smaller","No","No","No","remember","goose","process","couch",NA,NA
"19322",2,"eagle","railroad",7048.74600000062,1,14,"blue","remember","blue",2580.1540000214,"smaller","No","No","No","process","couch","remember","railroad",15,"remember"
"19322",2,"eagle","",4937.92300000228,2,14,"blue","remember","blue",2580.1540000214,"smaller","No","No","No","process","couch","remember","railroad",NA,NA
"19322",2,"dog","goose",2169.74400002568,1,20,"blue","process","red",2785.3390000005,"smaller","No","No","No","process","soldier","remember","liver",11,"remember"
"19322",2,"dog","surgeon",5960.13300001156,2,20,"blue","process","red",2785.3390000005,"smaller","No","No","No","process","soldier","remember","liver",4,"process"
"19322",2,"dog","",3847.9900000107,3,20,"blue","process","red",2785.3390000005,"smaller","No","No","No","process","soldier","remember","liver",NA,NA
"19319",2,"bone","goat",11990.0600000001,1,20,"blue","remember","blue",2016.73999999999,"smaller","No","No","No","process","wolf","remember","purse",NA,NA
"19319",2,"peanut","",11990.4,1,12,"blue","remember","blue",2070.47999999998,"smaller","No","No","No","remember","horn","process","ranch",NA,NA
"19319",2,"worm","corn",11990.3199999999,1,24,"blue","remember","blue",3087.23999999999,"smaller","No","No","No","remember","corn","process","pumpkin",23,"remember"
"19319",2,"chin","corn",11990.3199999999,1,28,"blue","process","red",1874.23999999999,"smaller","No","No","No","process","school","remember","knife",23,"remember"
"19319",2,"dentist","wolf",11990.64,1,18,"blue","remember","blue",4448.78000000003,"smaller","No","No","No","process","curtain","process","wolf",19,"process"
"19319",2,"concert","school",11990.62,1,26,"blue","remember","blue",2208.88,"larger","No","No","No","process","pumpkin","process","school",27,"process"
"19319",2,"tunnel","dragon",11990.0600000001,1,8,"blue","remember","blue",1921.12,"smaller","No","No","No","process","factory","process","pillow",4,"remember"
"19319",2,"boot","",11990.58,1,2,"blue","process","red",1867.40000000002,"larger","No","No","No","remember","penny","process","butler",NA,NA
"19319",2,"clinic","",11990.88,1,30,"blue","remember","blue",1866.90000000002,"larger","No","No","No","remember","knife","remember","library",NA,NA
"19319",2,"beach","",11990.9,1,16,"blue","process","red",1737.81999999995,"larger","No","No","No","process","cave","process","curtain",NA,NA
"19319",2,"wrist","penny",11989.48,1,10,"blue","remember","blue",986.880000000005,"smaller","No","No","No","process","pillow","remember","horn",1,"remember"
"19319",2,"dragon","peanut",11990.2,1,4,"blue","remember","blue",1296.90000000002,"larger","No","No","No","process","butler","process","sink",12,"remember"
"19319",2,"pill","",11990.1800000001,1,14,"blue","remember","blue",2569.52000000002,"smaller","No","No","No","process","ranch","process","cave",NA,NA
"19319",2,"island","factory",11991.16,1,6,"blue","process","red",1094.03999999998,"larger","No","No","No","process","sink","process","factory",7,"process"
"19319",2,"tooth","",11990.16,1,22,"blue","process","red",1984.80000000005,"smaller","No","No","No","remember","purse","remember","corn",NA,NA
"19318",2,"costume","tooth",11976.7959998004,1,2,"red","remember","red",1854.95799990278,"larger","No","No","Yes","remember","pizza","remember","tooth",3,"remember"
"19318",2,"robot","tooth",11976.9059999216,1,12,"red","process","blue",5589.83199980401,"smaller","No","No","Yes","process","buffalo","remember","whistle",3,"remember"
"19318",2,"wallet","lioncave",5452.10999977798,1,20,"red","remember","red",1473.91399981291,"smaller","No","No","Yes","process","cage","process","steak",NA,NA
"19318",2,"wallet","",6513.35899983137,2,20,"red","remember","red",1473.91399981291,"smaller","No","No","Yes","process","cage","process","steak",NA,NA
"19318",2,"elephant","carpet",5429.43699982285,1,10,"red","remember","red",9409.01999992458,"larger","No","No","Yes","remember","pearl","process","buffalo",NA,NA
"19318",2,"elephant","fort",1628.36699989997,2,10,"red","remember","red",9409.01999992458,"larger","No","No","Yes","remember","pearl","process","buffalo",24,"remember"
"19318",2,"elephant","",4880.01899981848,3,10,"red","remember","red",9409.01999992458,"larger","No","No","Yes","remember","pearl","process","buffalo",NA,NA
"19318",2,"planet","cave",5483.0649998975,1,6,"red","remember","red",1806.27299994638,"larger","No","No","Yes","process","belt","process","casino",28,"process"
"19318",2,"planet","basement",2238.40399993386,2,6,"red","remember","red",1806.27299994638,"larger","No","No","Yes","process","belt","process","casino",17,"remember"
"19318",2,"planet","",4231.43999995373,3,6,"red","remember","red",1806.27299994638,"larger","No","No","Yes","process","belt","process","casino",NA,NA
"19318",2,"clinic","fort",8582.59099992656,1,16,"red","process","blue",2418.55599980953,"smaller","No","No","Yes","process","empire","remember","basement",24,"remember"
"19318",2,"clinic","carpet",1772.34999982524,2,16,"red","process","blue",2418.55599980953,"smaller","No","No","Yes","process","empire","remember","basement",NA,NA
"19318",2,"clinic","",1600.2759999102,3,16,"red","process","blue",2418.55599980953,"smaller","No","No","Yes","process","empire","remember","basement",NA,NA
"19318",2,"sheep","goat",9823.09499996004,1,18,"red","remember","red",2401.36199997901,"smaller","No","No","Yes","remember","basement","process","cage",NA,NA
"19318",2,"sheep","",2149.67599987681,2,18,"red","remember","red",2401.36199997901,"smaller","No","No","Yes","remember","basement","process","cage",NA,NA
"19318",2,"crown","pearl",4690.09699989529,1,22,"red","process","blue",1856.92499982752,"larger","No","No","Yes","process","steak","process","sandwich",9,"remember"
"19318",2,"crown","",7296.55499997246,2,22,"red","process","blue",1856.92499982752,"larger","No","No","Yes","process","steak","process","sandwich",NA,NA
"19318",2,"bike","elephant",7740.89099989936,1,30,"red","remember","red",1417.75299997069,"smaller","No","No","Yes","process","ranch","remember","monkey",10,"remember"
"19318",2,"bike","cave",2913.81299993349,2,30,"red","remember","red",1417.75299997069,"smaller","No","No","Yes","process","ranch","remember","monkey",28,"process"
"19318",2,"bike","",1299.7199999271,3,30,"red","remember","red",1417.75299997069,"smaller","No","No","Yes","process","ranch","remember","monkey",NA,NA
"19318",2,"piano","wallet",4884.21499995375,1,4,"red","process","blue",1346.13499983877,"larger","No","No","Yes","remember","tooth","process","belt",20,"remember"
"19318",2,"piano","",7079.80399999046,2,4,"red","process","blue",1346.13499983877,"larger","No","No","Yes","remember","tooth","process","belt",NA,NA
"19318",2,"chin","brain",4752.1989998119,1,8,"red","process","blue",1649.51699986996,"smaller","No","No","Yes","process","casino","remember","pearl",NA,NA
"19318",2,"chin","child",1331.52799995989,2,8,"red","process","blue",1649.51699986996,"smaller","No","No","Yes","process","casino","remember","pearl",NA,NA
"19318",2,"chin","",5863.364999905,3,8,"red","process","blue",1649.51699986996,"smaller","No","No","Yes","process","casino","remember","pearl",NA,NA
"19318",2,"coast","empire",4641.40399988159,1,14,"red","process","blue",3871.35599993297,"larger","No","No","Yes","remember","whistle","process","empire",15,"process"
"19318",2,"coast","ca",7329.99499987508,2,14,"red","process","blue",3871.35599993297,"larger","No","No","Yes","remember","whistle","process","empire",NA,NA
"19318",2,"cave","basement",4833.58299990953,1,28,"red","process","blue",2945.03199987626,"larger","No","No","Yes","remember","bedroom","process","ranch",17,"remember"
"19318",2,"cave","fort",1214.76399997761,2,28,"red","process","blue",2945.03199987626,"larger","No","No","Yes","remember","bedroom","process","ranch",24,"remember"
"19318",2,"cave","",5897.19999992987,3,28,"red","process","blue",2945.03199987626,"larger","No","No","Yes","remember","bedroom","process","ranch",NA,NA
"19318",2,"fort","cave",4907.29499983718,1,24,"red","remember","red",1493.26299997536,"larger","No","No","Yes","process","sandwich","remember","tire",28,"process"
"19318",2,"fort","wallet",3747.30899978103,2,24,"red","remember","red",1493.26299997536,"larger","No","No","Yes","process","sandwich","remember","tire",20,"remember"
"19318",2,"fort","",3282.41299995943,3,24,"red","remember","red",1493.26299997536,"larger","No","No","Yes","process","sandwich","remember","tire",NA,NA
