"id","listid","study_position","color_condition","trial_condition","presented_color","word1","studyRT","resp","expect_test","use_help","recall_all_q","output_pos1","testRT","acc","cue_prioritem1","cue_prioritem","cue_consec_value","cue_consec_lab","X","larger_p","sizeRT","size_group","lp_prioritem1","lp_prioritem","sizeg_prioritem1","sizeg_prioritem","size_diff"
"19256",1,2,"red","remember","red","underwear",2093.44099999974,"smaller","No","No","No",5,3157.04099999927,1,"process","process",-0.5,"process1",169,"0.07",1677.94099999992,"0","0.33","0.33","1","1",-1
"19256",1,3,"red","remember","red","elevator",1064.55999999988,"larger","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",68,"0.99",1494.99999999994,"2","0.07","0.07","0","0",2
"19256",1,4,"red","remember","red","bush",1355.4399999952,"smaller","No","No","No",NA,NA,0,"remember","remember",1.5,"remember2",28,"0.87",1690.481999999,"2","0.99","0.99","2","2",0
"19256",1,5,"red","remember","red","barrel",2083.49999999293,"smaller","No","No","No",4,3105.01000000007,1,"remember","remember",2.5,"remember3",7,"0.93",1533.06299999845,"2","0.87","0.87","2","2",0
"19256",1,6,"red","process","blue","library",1670.22199999989,"larger","No","No","No",6,3086.66000000009,1,"remember","remember",2.5,"remember3",99,"0.99",1293.25799999398,"2","0.93","0.93","2","2",0
"19256",1,7,"red","remember","red","goat",5577.32199999611,"smaller","No","No","No",2,2495.08699998824,1,"process","process",-0.5,"process1",79,"0.93",1482.73999999999,"2","0.99","0.99","2","2",0
"19256",1,8,"red","remember","red","palace",1001.76899999889,"larger","No","No","No",3,1658.79199998733,1,"remember","remember",0.5,"remember1",115,"0.97",1318.67450000487,"2","0.93","0.93","2","2",0
"19256",1,9,"red","remember","red","sandwich",7663.17799998797,"smaller","No","No","No",1,4365.25599999481,1,"remember","remember",1.5,"remember2",139,"0.06",1639.62199984863,"0","0.97","0.97","2","2",-2
"19256",1,10,"red","process","blue","pole",3140.26099999517,"larger","No","No","No",NA,NA,0,"remember","remember",2.5,"remember3",129,"0.73",1993.16800000006,"1","0.06","0.06","0","0",1
"19256",1,11,"red","process","blue","bacon",1597.61999999569,"smaller","No","No","No",NA,NA,0,"process","process",-0.5,"process1",3,"0.05",1420.73950006066,"0","0.73","0.73","1","1",-1
"19256",1,12,"red","process","blue","soda",3795.4109999905,"smaller","No","No","No",NA,NA,0,"process","process",-1.5,"process2",147,"0.1",1583.08849999862,"0","0.05","0.05","0","0",0
"19256",1,13,"red","remember","red","butler",1425.61199999609,"larger","No","No","No",NA,NA,0,"process","process",-2.5,"process3",29,"0.93",1655.49150000263,"2","0.1","0.1","0","0",2
"19256",1,14,"red","process","blue","clown",2551.19699999562,"smaller","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",47,"0.93",1453.19200000609,"2","0.93","0.93","2","2",0
"19256",1,15,"red","process","blue","lawn",1079.60899999016,"larger","No","No","No",NA,NA,0,"process","process",-0.5,"process1",96,"0.94",1619.34799998967,"2","0.93","0.93","2","2",0
"19256",1,16,"red","remember","red","lion",3689.5859999886,"larger","No","No","No",NA,NA,0,"process","process",-1.5,"process2",100,"0.97",1492.27800001407,"2","0.94","0.94","2","2",0
"19256",1,17,"red","process","blue","satellite",4349.14899999561,"larger","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",140,"0.99",1611,"2","0.97","0.97","2","2",0
"19256",1,18,"red","process","blue","highway",885.479999997828,"larger","No","No","No",NA,NA,0,"process","process",-0.5,"process1",85,"0.98",1476.07400011027,"2","0.99","0.99","2","2",0
"19256",1,19,"red","process","blue","phone",728.008999990678,"smaller","No","No","No",NA,NA,0,"process","process",-1.5,"process2",120,"0.11",1830.3539999998,"0","0.98","0.98","2","2",-2
"19256",1,20,"red","remember","red","brick",2417.09799998769,"smaller","No","No","No",NA,NA,0,"process","process",-2.5,"process3",22,"0.07",1621.62900002615,"0","0.11","0.11","0","0",0
"19256",1,21,"red","process","blue","newspaper",5262.31099998698,"smaller","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",110,"0.62",1783.90599998104,"1","0.07","0.07","0","0",1
"19256",1,22,"red","process","blue","nail",2122.87299999146,"smaller","No","No","No",NA,NA,0,"process","process",-0.5,"process1",106,"0.01",1386.37899997761,"0","0.62","0.62","1","1",-1
"19256",1,23,"red","remember","red","waiter",1108.05199999519,"larger","No","No","No",NA,NA,0,"process","process",-1.5,"process2",173,"0.94",1411.74150000044,"2","0.01","0.01","0","0",2
"19256",1,24,"red","remember","red","turtle",1389.85899999613,"smaller","No","No","No",7,8011.29699998989,1,"remember","remember",0.5,"remember1",168,"0.47",2031.28700013083,"1","0.94","0.94","2","2",-1
"19256",1,25,"red","process","blue","blanket",1620.33699998967,"smaller","No","No","No",NA,NA,0,"remember","remember",1.5,"remember2",15,"0.87",1528.93300001844,"2","0.47","0.47","1","1",1
"19256",1,26,"red","process","blue","cabin",1753.94499999334,"larger","No","No","No",NA,NA,0,"process","process",-0.5,"process1",30,"0.96",1509.23850001342,"2","0.87","0.87","2","2",0
"19256",1,27,"red","process","blue","bike",1617.63599999039,"smaller","No","No","No",NA,NA,0,"process","process",-1.5,"process2",14,"0.9",1298.86499999955,"2","0.96","0.96","2","2",0
"19256",1,28,"red","remember","red","cherry",1943.03899998713,"smaller","No","No","No",NA,NA,0,"process","process",-2.5,"process3",38,"0.03",1450.30199993681,"0","0.9","0.9","2","2",-2
"19256",1,29,"red","remember","red","wolf",1079.83099999186,"larger","No","No","No",8,1498.81999999093,1,"remember","remember",0.5,"remember1",178,"0.97",1540.21100003508,"2","0.03","0.03","0","0",2
"19256",1,30,"red","remember","red","potato",3546.25099999452,"smaller","No","No","No",NA,NA,0,"remember","remember",1.5,"remember2",130,"0.07",1408.5515000009,"0","0.97","0.97","2","2",-2
"19256",2,1,"red","remember","red","toast",1945.34999998589,"smaller","No","No","No",NA,NA,0,NA,NA,NA,NA,162,"0.03",1453.02800001146,"0",NA,NA,"0","0",0
"19256",2,2,"red","process","blue","elephant",913.322999987402,"larger","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",67,"0.95",1346.57799998201,"2","0.03","0.03","0","0",2
"19256",2,3,"red","remember","red","lemon",1074.38799999678,"smaller","No","No","No",NA,NA,0,"process","process",-0.5,"process1",98,"0.04",1335.63599959103,"0","0.95","0.95","2","2",-2
"19256",2,4,"red","process","blue","lawyer",885.644999989425,"larger","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",97,"0.93",1466.98499981374,"2","0.04","0.04","0","0",2
"19256",2,5,"red","remember","red","chair",3919.95399998955,"smaller","No","No","No",5,1329.83299999405,1,"process","process",-0.5,"process1",37,"0.96",1689.08199999877,"2","0.93","0.93","2","2",0
"19256",2,6,"red","remember","red","peanut",1490.17099998682,"smaller","No","No","No",25,8209.54099998611,1,"remember","remember",0.5,"remember1",117,"0.02",1387.81250005146,"0","0.96","0.96","2","2",-2
"19256",2,7,"red","process","blue","wrist",1396.27899999748,"larger","No","No","No",14,3306.12699998822,1,"remember","remember",1.5,"remember2",180,"0.09",1433.27300000016,"0","0.02","0.02","0","0",0
"19256",2,8,"red","process","blue","ranch",3306.59499999241,"larger","No","No","No",NA,NA,0,"process","process",-0.5,"process1",136,"0.88",1406.66499988583,"2","0.09","0.09","0","0",2
"19256",2,9,"red","remember","red","garden",1860.84199999063,"smaller","No","No","No",2,2168.92099999078,1,"process","process",-1.5,"process2",77,"0.94",1679.29399993311,"2","0.88","0.88","2","2",0
"19256",2,10,"red","remember","red","window",1729.0379999922,"smaller","No","No","No",30,9740.38099999295,1,"remember","remember",0.5,"remember1",177,"0.87",1648.16399981343,"2","0.94","0.94","2","2",0
"19256",2,11,"red","process","blue","planet",1513.52899999358,"larger","No","No","No",15,6158.05399999477,1,"remember","remember",1.5,"remember2",128,"0.99",1395.82000000002,"2","0.87","0.87","2","2",0
"19256",2,12,"red","process","blue","wallet",3035.10199998808,"smaller","No","No","No",23,3654.67899999674,1,"process","process",-0.5,"process1",174,"0.06",1343.66400009574,"0","0.99","0.99","2","2",-2
"19256",2,13,"red","remember","red","orange",1951.94299999351,"smaller","No","No","No",1,6325.36099998874,1,"process","process",-1.5,"process2",114,"0",1389.25200000464,"0","0.06","0.06","0","0",0
"19256",2,14,"red","process","blue","tent",1071.67499999516,"larger","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",159,"0.91",1397.86800000857,"2","0","0","0","0",2
"19256",2,15,"red","process","blue","beach",4434.88499999349,"larger","No","No","No",NA,NA,0,"process","process",-0.5,"process1",10,"0.94",1510.96449998506,"2","0.91","0.91","2","2",0
"19256",2,16,"red","remember","red","doctor",1800.32499999559,"smaller","No","No","No",20,2391.85399999435,1,"process","process",-1.5,"process2",62,"0.98",1479,"2","0.94","0.94","2","2",0
"19256",2,17,"red","remember","red","circus",1390.09899998881,"larger","No","No","No",22,4888.99000000022,1,"remember","remember",0.5,"remember1",44,"0.96",1324.48199996236,"2","0.98","0.98","2","2",0
"19256",2,18,"red","remember","red","child",2124.95699999924,"smaller","No","No","No",9,10507.9319999864,1,"remember","remember",1.5,"remember2",40,"0.96",1589.86700008204,"2","0.96","0.96","2","2",0
"19256",2,19,"red","remember","red","eagle",3926.41299999313,"smaller","No","No","No",NA,NA,0,"remember","remember",2.5,"remember3",65,"0.82",1791.70799999807,"2","0.96","0.96","2","2",0
"19256",2,20,"red","process","blue","surgeon",4984.06399999093,"larger","No","No","No",NA,NA,0,"remember","remember",2.5,"remember3",154,"0.98",1621.28500001953,"2","0.82","0.82","2","2",0
"19256",2,21,"red","process","blue","empire",3263.53399999638,"larger","No","No","No",11,5028.34799999767,1,"process","process",-0.5,"process1",69,"0.95",1570.91800000297,"2","0.98","0.98","2","2",0
"19256",2,22,"red","process","blue","whistle",1571.05799999461,"smaller","No","No","No",NA,NA,0,"process","process",-1.5,"process2",176,"0.03",1441.00849999982,"0","0.95","0.95","2","2",-2
"19256",2,23,"red","remember","red","cave",1362.6929999917,"larger","No","No","No",12,6715.95099998603,1,"process","process",-2.5,"process3",36,"0.97",1454.27700001315,"2","0.03","0.03","0","0",2
"19256",2,24,"red","remember","red","finger",5393.76599998993,"smaller","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",71,"0.03",1513.66400000223,"0","0.97","0.97","2","2",-2
"19256",2,25,"red","process","blue","casino",1489.40099999588,"larger","No","No","No",NA,NA,0,"remember","remember",1.5,"remember2",34,"0.99",1465.81299993953,"2","0.03","0.03","0","0",2
"19256",2,26,"red","remember","red","harbor",1788.02799999667,"smaller","No","No","No",NA,NA,0,"process","process",-0.5,"process1",83,"0.93",1517.43300003931,"2","0.99","0.99","2","2",0
"19256",2,27,"red","process","blue","whale",5978.53899999766,"larger","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",175,"0.95",1533.23600000178,"2","0.93","0.93","2","2",0
"19256",2,28,"red","process","blue","virus",5434.14099999133,"larger","No","No","No",NA,NA,0,"process","process",-0.5,"process1",172,"0.13",1522.9034999996,"0","0.95","0.95","2","2",-2
"19256",2,29,"red","process","blue","cage",3351.9259999952,"larger","No","No","No",NA,NA,0,"process","process",-1.5,"process2",31,"0.9",1600.57499998028,"2","0.13","0.13","0","0",2
"19256",2,30,"red","remember","red","valley",6736.27999999572,"larger","No","No","No",NA,NA,0,"process","process",-2.5,"process3",171,"0.96",1426.19250004651,"2","0.9","0.9","2","2",0
"19258",1,1,"blue","remember","blue","shotgun",3186.19800001015,"larger","No","No","Yes",1,5319.87999999989,1,NA,NA,NA,NA,144,"0.51",1737.84499999983,"1",NA,NA,"2","2",-1
"19258",1,2,"blue","remember","blue","clinic",2143.59300001196,"larger","No","No","Yes",2,1586.4800000125,1,"remember","remember",0.5,"remember1",45,"0.96",1480.84499999776,"2","0.51","0.51","1","1",1
"19258",1,3,"blue","process","red","belt",1300.16500000563,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",12,"0.2",1620.95999999903,"0","0.96","0.96","2","2",-2
"19258",1,4,"blue","remember","blue","beach",1783.56300000614,"larger","No","No","Yes",3,2266.20699999051,1,"process","process",-0.5,"process1",10,"0.94",1510.96449998506,"2","0.2","0.2","0","0",2
"19258",1,5,"blue","process","red","tire",1020.70399998938,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",161,"0.89",1602.24350000083,"2","0.94","0.94","2","2",0
"19258",1,6,"blue","process","red","carpet",11816.3029999925,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",33,"0.94",1669.30449999412,"2","0.89","0.89","2","2",0
"19258",1,7,"blue","remember","blue","chair",3211.89699998574,"smaller","No","No","Yes",4,1239.28900000581,1,"process","process",-1.5,"process2",37,"0.96",1689.08199999877,"2","0.94","0.94","2","2",0
"19258",1,8,"blue","remember","blue","orange",1248.72900000506,"smaller","No","No","Yes",5,1396.76200000918,1,"remember","remember",0.5,"remember1",114,"0",1389.25200000464,"0","0.96","0.96","2","2",-2
"19258",1,9,"blue","remember","blue","bridge",6235.7800000048,"larger","No","No","Yes",6,1236.80299998668,1,"remember","remember",1.5,"remember2",24,"0.96",1463.52099999218,"2","0","0","0","0",2
"19258",1,10,"blue","process","red","fruit",9046.1350000113,"smaller","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",76,"0.08",1500.67200000077,"0","0.96","0.96","2","2",-2
"19258",1,11,"blue","process","red","library",1233.69399998983,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",99,"0.99",1293.25799999398,"2","0.08","0.08","0","0",2
"19258",1,12,"blue","process","red","badge",1372.50599999007,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",4,"0.05",1614.68500001932,"0","0.99","0.99","2","2",-2
"19258",1,13,"blue","process","red","lawn",2426.94799999837,"smaller","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",96,"0.94",1619.34799998967,"2","0.05","0.05","0","0",2
"19258",1,14,"blue","remember","blue","casino",1062.60499999014,"larger","No","No","Yes",7,1202.53499999648,1,"process","process",-2.5,"process3",34,"0.99",1465.81299993953,"2","0.94","0.94","2","2",0
"19258",1,15,"blue","process","red","underwear",3464.86200001382,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",169,"0.07",1677.94099999992,"0","0.99","0.99","2","2",-2
"19258",1,16,"blue","remember","blue","church",1042.99199999621,"larger","No","No","Yes",8,1482.26200000686,1,"process","process",-0.5,"process1",42,"0.98",1307.02500012465,"2","0.07","0.07","0","0",2
"19258",1,17,"blue","process","red","pilot",5646.47900000296,"smaller","No","No","Yes",10,3124.76199999155,1,"remember","remember",0.5,"remember1",124,"0.91",1651.86500009929,"2","0.98","0.98","2","2",0
"19258",1,18,"blue","remember","blue","couch",2433.9579999928,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",54,"0.97",1539.35100003798,"2","0.91","0.91","2","2",0
"19258",1,19,"blue","remember","blue","chin",1221.17400000815,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",41,"0.05",1418.42650003088,"0","0.97","0.97","2","2",-2
"19258",1,20,"blue","remember","blue","pole",3168.83200000683,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",129,"0.73",1993.16800000006,"1","0.05","0.05","0","0",1
"19258",1,21,"blue","process","red","diamond",1350.82599999043,"smaller","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",60,"0.04",1559.91900000353,"0","0.73","0.73","1","1",-1
"19258",1,22,"blue","remember","blue","waiter",1581.08100001107,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",173,"0.94",1411.74150000044,"2","0.04","0.04","0","0",2
"19258",1,23,"blue","process","red","medal",970.563999992184,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",103,"0.1",1445.23599997174,"0","0.94","0.94","2","2",-2
"19258",1,24,"blue","process","red","apple",7616.05900001241,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",2,"0.05",1478.68200000431,"0","0.1","0.1","0","0",0
"19258",1,25,"blue","remember","blue","cave",1259.99999998923,"larger","No","No","Yes",9,2045.95700001461,1,"process","process",-1.5,"process2",36,"0.97",1454.27700001315,"2","0.05","0.05","0","0",2
"19258",1,26,"blue","remember","blue","bike",1046.8280000037,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",14,"0.9",1298.86499999955,"2","0.97","0.97","2","2",0
"19258",1,27,"blue","process","red","coast",1090.32699999702,"larger","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",48,"0.97",1531.26000000001,"2","0.9","0.9","2","2",0
"19258",1,28,"blue","process","red","liver",883.401000004553,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",101,"0.21",2143.48499999885,"1","0.97","0.97","2","2",-1
"19258",1,29,"blue","process","red","priest",1764.3200000067,"larger","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",131,"0.91",1340.24100000004,"2","0.21","0.21","1","1",1
"19258",1,30,"blue","remember","blue","jungle",858.486999998684,"larger","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",92,"0.96",1400.17550000636,"2","0.91","0.91","2","2",0
"19258",2,1,"blue","process","red","doctor",1353.81300001161,"larger","No","No","Yes",NA,NA,0,NA,NA,NA,NA,62,"0.98",1479,"2",NA,NA,"2","2",0
"19258",2,2,"blue","remember","blue","hammer",1016.43599998939,"smaller","No","No","Yes",33,2851.06300001137,1,"process","process",-0.5,"process1",82,"0.24",1560.7815000547,"1","0.98","0.98","2","2",-1
"19258",2,3,"blue","process","red","shark",1124.53000001464,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",142,"0.89",1310.53000000081,"2","0.24","0.24","1","1",1
"19258",2,4,"blue","remember","blue","surgeon",1245.45699998905,"smaller","No","No","Yes",9,3606.48599999561,1,"process","process",-0.5,"process1",154,"0.98",1621.28500001953,"2","0.89","0.89","2","2",0
