"id","listid","study_position","color_condition","trial_condition","presented_color","word1","presented_position","studyRT","resp","expect_test","use_help","exp_duration","recall_all_q","output_pos1","testRT1","recall_acc","exclude","loc_resp","loc_rt","loc_test_serial_position","cue_prioritem1","cue_prioritem","cue_consec_value","cue_consec_lab","pos_prioritem1","pos_prioritem","math_acc","n","loc_acc"
"102",1,5,"blue","remember","blue","soda","3",2602.36600006802,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"3",2963.3909999585,10,"process","process",-0.5,"process1","3","3",0.428571428571429,7,1
"102",1,6,"blue","process","red","highway","2",1637.5089999965,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,NA,NA,NA,"remember","remember",0.5,"remember1","3","3",0.428571428571429,7,NA
"102",1,7,"blue","remember","blue","badge","2",1725.85900010125,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"2",1771.433000069,14,"process","process",-0.5,"process1","2","2",0.428571428571429,7,1
"102",1,8,"blue","process","red","fruit","3",2212.85999992938,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,NA,NA,NA,"remember","remember",0.5,"remember1","2","2",0.428571428571429,7,NA
"102",1,9,"blue","process","red","shark","2",1155.91399994472,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,NA,NA,NA,"process","process",-0.5,"process1","3","3",0.428571428571429,7,NA
"102",1,10,"blue","remember","blue","butler","2",1656.22199991834,"larger","yes","No",14.3313289166661,"No",1,8108.32100003824,1,TRUE,"2",1642.62199993234,5,"process","process",-1.5,"process2","2","2",0.428571428571429,7,1
"102",1,11,"blue","remember","blue","cabin","4",971.061999978236,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"2",1444.24799994635,16,"remember","remember",0.5,"remember1","2","2",0.428571428571429,7,0
"102",1,12,"blue","process","red","sandwich","4",2616.23500007429,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,NA,NA,NA,"remember","remember",1.5,"remember2","4","4",0.428571428571429,7,NA
"102",1,13,"blue","process","red","bucket","3",1282.45899999753,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,NA,NA,NA,"process","process",-0.5,"process1","4","4",0.428571428571429,7,NA
"102",1,14,"blue","remember","blue","pizza","4",2080.03000000276,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"4",1855.72899995657,13,"process","process",-1.5,"process2","3","3",0.428571428571429,7,1
"102",1,15,"blue","remember","blue","newspaper","3",2268.28700009841,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"1",2611.06300004595,7,"remember","remember",0.5,"remember1","4","4",0.428571428571429,7,0
"102",1,16,"blue","remember","blue","bread","4",1417.49200002092,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"4",3064.18900002446,8,"remember","remember",1.5,"remember2","3","3",0.428571428571429,7,1
"102",1,17,"blue","remember","blue","liver","1",2355.64400011176,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"1",1678.76200010994,3,"remember","remember",2.5,"remember3","4","4",0.428571428571429,7,1
"102",1,18,"blue","process","red","toast","1",1091.3490001485,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,NA,NA,NA,"remember","remember",2.5,"remember3","1","1",0.428571428571429,7,NA
"102",1,19,"blue","process","red","blanket","2",981.401000091952,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,NA,NA,NA,"process","process",-0.5,"process1","1","1",0.428571428571429,7,NA
"102",1,20,"blue","remember","blue","opera","4",2646.88700008934,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"4",1524.5750000609,15,"process","process",-1.5,"process2","2","2",0.428571428571429,7,1
"102",1,21,"blue","remember","blue","ocean","2",5052.7409999255,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"3",3704.80699997436,2,"remember","remember",0.5,"remember1","4","4",0.428571428571429,7,0
"102",1,22,"blue","process","red","tower","4",5072.44099999015,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,NA,NA,NA,"remember","remember",1.5,"remember2","2","2",0.428571428571429,7,NA
"102",1,23,"blue","process","red","tent","4",1119.7659999672,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,NA,NA,NA,"process","process",-0.5,"process1","4","4",0.428571428571429,7,NA
"102",1,24,"blue","remember","blue","island","3",877.931999917084,"larger","yes","No",14.3313289166661,"No",3,10543.8640000966,1,TRUE,"3",2020.92600004253,12,"process","process",-1.5,"process2","4","4",0.428571428571429,7,1
"102",1,25,"blue","process","red","dice","1",1342.23300000565,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,NA,NA,NA,"remember","remember",0.5,"remember1","3","3",0.428571428571429,7,NA
"102",1,26,"blue","process","red","pistol","2",1615.86099992192,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,NA,NA,NA,"process","process",-0.5,"process1","1","1",0.428571428571429,7,NA
"102",1,27,"blue","remember","blue","devil","3",1215.69700002132,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"3",3528.98899998644,4,"process","process",-1.5,"process2","2","2",0.428571428571429,7,1
"102",1,28,"blue","remember","blue","pipe","1",1216.0479999962,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"1",1624.7759999329,11,"remember","remember",0.5,"remember1","3","3",0.428571428571429,7,1
"102",1,29,"blue","process","red","corn","1",1478.53500002704,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,NA,NA,NA,"remember","remember",1.5,"remember2","1","1",0.428571428571429,7,NA
"102",1,30,"blue","process","red","virus","3",1933.29200014961,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,NA,NA,NA,"process","process",-0.5,"process1","1","1",0.428571428571429,7,NA
"102",1,31,"blue","remember","blue","heart","1",1271.97700003581,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"3",2174.57800008508,9,"process","process",-1.5,"process2","3","3",0.428571428571429,7,0
"102",1,32,"blue","process","red","market","1",1589.06100014609,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,NA,NA,NA,"remember","remember",0.5,"remember1","1","1",0.428571428571429,7,NA
"102",2,1,"blue","process","red","lawn","2",7291.30800000811,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"3",3477.48399997305,13,NA,NA,NA,NA,"1","1",0.428571428571429,7,0
"102",2,2,"blue","remember","blue","tooth","1",1168.47399998503,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"1",1766.61700014502,15,"process","process",-0.5,"process1","2","2",0.428571428571429,7,1
"102",2,3,"blue","remember","blue","lamp","4",1020.35800012056,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"4",2550.15999992681,2,"remember","remember",0.5,"remember1","1","1",0.428571428571429,7,1
"102",2,4,"blue","process","red","pearl","1",1180.3409999396,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"1",2412.79200014472,24,"remember","remember",1.5,"remember2","4","4",0.428571428571429,7,1
"102",2,5,"blue","process","red","bacon","1",1570.40200000262,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"1",2918.58199994743,32,"process","process",-0.5,"process1","1","1",0.428571428571429,7,1
"102",2,6,"blue","process","red","wrist","1",1412.74899995216,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"4",2217.1170000023,10,"process","process",-1.5,"process2","1","1",0.428571428571429,7,0
"102",2,7,"blue","remember","blue","surgeon","2",1085.15700013947,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"1",1823.39300011098,5,"process","process",-2.5,"process3","1","1",0.428571428571429,7,0
"102",2,8,"blue","process","red","knee","4",1193.4939999762,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"2",2167.64800001262,11,"remember","remember",0.5,"remember1","2","2",0.428571428571429,7,0
"102",2,9,"blue","remember","blue","sweater","1",1222.14900003781,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"3",2191.63300003309,27,"process","process",-0.5,"process1","4","4",0.428571428571429,7,0
"102",2,10,"blue","process","red","priest","3",1011.36500011431,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"3",1652.05300001346,14,"remember","remember",0.5,"remember1","1","1",0.428571428571429,7,1
"102",2,11,"blue","remember","blue","library","2",828.684999984456,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"4",3515.07700012228,29,"process","process",-0.5,"process1","3","3",0.428571428571429,7,0
"102",2,12,"blue","remember","blue","soldier","4",1032.02799999528,"larger","yes","No",14.3313289166661,"No",1,2619.26000004273,1,TRUE,"4",2699.79300009948,19,"remember","remember",0.5,"remember1","2","2",0.428571428571429,7,1
"102",2,13,"blue","remember","blue","statue","3",869.83900007722,"larger","yes","No",14.3313289166661,"No",2,3750.07100011164,1,TRUE,"3",2294.66299995326,17,"remember","remember",1.5,"remember2","4","4",0.428571428571429,7,1
"102",2,14,"blue","process","red","pole","2",1645.97100013529,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"2",1926.10999997391,4,"remember","remember",2.5,"remember3","3","3",0.428571428571429,7,1
"102",2,15,"blue","process","red","sheep","4",1093.24799999257,"larger","yes","No",14.3313289166661,"No",6,1739.46999995736,1,TRUE,"2",1624.75400014315,16,"process","process",-0.5,"process1","2","2",0.428571428571429,7,0
"102",2,16,"blue","remember","blue","banana","4",1117.69200014882,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"4",1734.68600003782,3,"process","process",-1.5,"process2","4","4",0.428571428571429,7,1
"102",2,17,"blue","remember","blue","horn","2",1226.52900014783,"smaller","yes","No",14.3313289166661,"No",4,8860.5100000758,1,TRUE,"4",1859.07900013647,8,"remember","remember",0.5,"remember1","4","4",0.428571428571429,7,0
"102",2,18,"blue","remember","blue","frog","3",845.361000029487,"smaller","yes","No",14.3313289166661,"No",5,5937.05800007342,1,TRUE,"4",2803.14899998531,25,"remember","remember",1.5,"remember2","2","2",0.428571428571429,7,0
"102",2,19,"blue","remember","blue","spider","3",963.500000024796,"smaller","yes","No",14.3313289166661,"No",3,1770.9090000391,1,TRUE,"3",2867.28900004388,18,"remember","remember",2.5,"remember3","3","3",0.428571428571429,7,1
"102",2,20,"blue","process","red","mouse","2",2018.2870000503,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"1",2243.54900012619,20,"remember","remember",2.5,"remember3","3","3",0.428571428571429,7,0
"102",2,21,"blue","process","red","stairs","3",1038.82000013569,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"3",1875.36000005947,31,"process","process",-0.5,"process1","2","2",0.428571428571429,7,1
"102",2,22,"blue","remember","blue","child","1",1219.51700000372,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"2",5527.26800005767,30,"process","process",-1.5,"process2","3","3",0.428571428571429,7,0
"102",2,23,"blue","remember","blue","whale","2",1159.18300006783,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"4",2580.17499993811,23,"remember","remember",0.5,"remember1","1","1",0.428571428571429,7,0
"102",2,24,"blue","process","red","table","3",1346.45699998736,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"1",2467.16000004474,21,"remember","remember",1.5,"remember2","2","2",0.428571428571429,7,0
"102",2,25,"blue","process","red","chin","3",933.967999969493,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"2",2291.54999999737,28,"process","process",-0.5,"process1","3","3",0.428571428571429,7,0
"102",2,26,"blue","remember","blue","tire","4",1410.84599992761,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"2",4633.89100007119,1,"process","process",-1.5,"process2","3","3",0.428571428571429,7,0
"102",2,27,"blue","process","red","tiger","1",1349.32800013269,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"1",1564.85199993441,22,"remember","remember",0.5,"remember1","4","4",0.428571428571429,7,1
"102",2,28,"blue","remember","blue","buffalo","1",848.083000087878,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"1",2233.43400012353,7,"process","process",-0.5,"process1","1","1",0.428571428571429,7,1
"102",2,29,"blue","process","red","chair","2",966.261000039289,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"3",3353.36800012644,6,"remember","remember",0.5,"remember1","1","1",0.428571428571429,7,0
"102",2,30,"blue","remember","blue","pumpkin","3",2443.65899994015,"larger","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"3",1967.53299996781,26,"process","process",-0.5,"process1","2","2",0.428571428571429,7,1
"102",2,31,"blue","process","red","knife","4",816.615999918315,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"2",2939.63099995069,9,"remember","remember",0.5,"remember1","3","3",0.428571428571429,7,0
"102",2,32,"blue","process","red","medal","4",2294.30799993128,"smaller","yes","No",14.3313289166661,"No",NA,NA,0,TRUE,"4",4005.50900011137,12,"process","process",-0.5,"process1","4","4",0.428571428571429,7,1
"103",1,1,"red","remember","red","glove","2",4409.46699999758,"smaller","No","No",11.6068155000001,"No",NA,NA,0,FALSE,"2",1149.43200001388,9,NA,NA,NA,NA,"4","4",0.823529411764706,17,1
"103",1,2,"red","process","blue","sweater","2",1942.7469999889,"larger","No","No",11.6068155000001,"No",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","2","2",0.823529411764706,17,NA
"103",1,3,"red","process","blue","statue","3",2433.67499999064,"larger","No","No",11.6068155000001,"No",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","2","2",0.823529411764706,17,NA
"103",1,4,"red","process","blue","shotgun","4",1850.91799999218,"larger","No","No",11.6068155000001,"No",NA,NA,0,FALSE,NA,NA,NA,"process","process",-1.5,"process2","3","3",0.823529411764706,17,NA
"103",1,5,"red","remember","red","dog","4",3018.07899999049,"larger","No","No",11.6068155000001,"No",1,2546.75900000747,1,FALSE,"2",4103.07300000748,1,"process","process",-2.5,"process3","4","4",0.823529411764706,17,0
"103",1,6,"red","remember","red","beach","2",2002.34500000529,"larger","No","No",11.6068155000001,"No",5,12405.9239999991,1,FALSE,"4",1401.96600001468,2,"remember","remember",0.5,"remember1","4","4",0.823529411764706,17,0
"103",1,7,"red","process","blue","school","4",1913.90900001499,"larger","No","No",11.6068155000001,"No",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",1.5,"remember2","2","2",0.823529411764706,17,NA
"103",1,8,"red","remember","red","fort","3",2775.87499998808,"larger","No","No",11.6068155000001,"No",NA,NA,0,FALSE,"3",1385.84899999545,5,"process","process",-0.5,"process1","4","4",0.823529411764706,17,1
"103",1,9,"red","remember","red","pumpkin","1",972.075000012264,"larger","No","No",11.6068155000001,"No",NA,NA,0,FALSE,"1",1229.11500000331,7,"remember","remember",0.5,"remember1","3","3",0.823529411764706,17,1
"103",1,10,"red","process","blue","lawyer","4",1847.02399999768,"larger","No","No",11.6068155000001,"No",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",1.5,"remember2","1","1",0.823529411764706,17,NA
"103",1,11,"red","remember","red","taxi","1",982.454999998619,"larger","No","No",11.6068155000001,"No",NA,NA,0,FALSE,"1",1276.88900000235,13,"process","process",-0.5,"process1","4","4",0.823529411764706,17,1
"103",1,12,"red","process","blue","peanut","3",1074.53400001628,"smaller","No","No",11.6068155000001,"No",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","1","1",0.823529411764706,17,NA
"103",1,13,"red","process","blue","cabin","1",2756.38700000191,"larger","No","No",11.6068155000001,"No",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","3","3",0.823529411764706,17,NA
"103",1,14,"red","process","blue","cloud","3",1230.33500000932,"larger","No","No",11.6068155000001,"No",4,2090.38600001554,1,FALSE,NA,NA,NA,"process","process",-1.5,"process2","1","1",0.823529411764706,17,NA
"103",1,15,"red","remember","red","bridge","3",997.267999998541,"larger","No","No",11.6068155000001,"No",NA,NA,0,FALSE,"1",1042.60299999628,6,"process","process",-2.5,"process3","3","3",0.823529411764706,17,0
"103",1,16,"red","process","blue","robin","4",2168.94500000519,"smaller","No","No",11.6068155000001,"No",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","3","3",0.823529411764706,17,NA
"103",1,17,"red","process","blue","frog","2",1222.44100001288,"smaller","No","No",11.6068155000001,"No",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","4","4",0.823529411764706,17,NA
"103",1,18,"red","remember","red","earth","2",940.417000009373,"larger","No","No",11.6068155000001,"No",NA,NA,0,FALSE,"2",1102.80300000514,4,"process","process",-1.5,"process2","2","2",0.823529411764706,17,1
"103",1,19,"red","process","blue","costume","1",2509.69100000366,"smaller","No","No",11.6068155000001,"No",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","2","2",0.823529411764706,17,NA
"103",1,20,"red","remember","red","cigar","1",1477.7609999984,"smaller","No","No",11.6068155000001,"No",NA,NA,0,FALSE,"1",2169.5279999965,15,"process","process",-0.5,"process1","1","1",0.823529411764706,17,1
"103",1,21,"red","remember","red","jewelry","2",1226.22400001236,"smaller","No","No",11.6068155000001,"No",NA,NA,0,FALSE,"2",806.764000007708,8,"remember","remember",0.5,"remember1","1","1",0.823529411764706,17,1
"103",1,22,"red","remember","red","pillow","3",1697.74699998947,"larger","No","No",11.6068155000001,"No",NA,NA,0,FALSE,"3",1326.54599999072,12,"remember","remember",1.5,"remember2","2","2",0.823529411764706,17,1
"103",1,23,"red","remember","red","robot","1",2477.21100000798,"larger","No","No",11.6068155000001,"No",NA,NA,0,FALSE,"3",1371.85000000376,16,"remember","remember",2.5,"remember3","3","3",0.823529411764706,17,0
"103",1,24,"red","process","blue","skull","1",1062.24000001312,"smaller","No","No",11.6068155000001,"No",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",2.5,"remember3","1","1",0.823529411764706,17,NA
"103",1,25,"red","remember","red","pilot","4",2793.9520000086,"smaller","No","No",11.6068155000001,"No",NA,NA,0,FALSE,"4",991.600000006089,11,"process","process",-0.5,"process1","1","1",0.823529411764706,17,1
"103",1,26,"red","remember","red","concert","4",5581.76599998795,"larger","No","No",11.6068155000001,"No",NA,NA,0,FALSE,"4",1496.79099999275,10,"remember","remember",0.5,"remember1","4","4",0.823529411764706,17,1
"103",1,27,"red","remember","red","burger","3",997.99600000566,"smaller","No","No",11.6068155000001,"No",3,1850.88000000041,1,FALSE,"3",1245.80899999663,3,"remember","remember",1.5,"remember2","4","4",0.823529411764706,17,1
"103",1,28,"red","process","blue","soda","2",996.03899998925,"smaller","No","No",11.6068155000001,"No",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",2.5,"remember3","3","3",0.823529411764706,17,NA
