"id","listid","eq_id","question","answer","duration","use_help","cresp"
"18880",1,6,"(9 - 5) * 4",16,3039.27199999627,"No",16
"18880",1,7,"(7 + 2) * 8",72,2403.16099999548,"No",72
"18880",1,8,"(6 + 6) / 3",4,2934.62899999518,"No",4
"18880",1,9,"(13 + 23) * 2",52,2498.69299999921,"No",72
"18880",1,10,"(6 + 6) * 6",72,2878.08799999714,"No",72
"18880",1,11,"(7 - 4) * 8",24,2674.83099999942,"No",24
"18880",1,12,"(19 - 4) * 5",75,3289.10599999578,"No",75
"18880",1,13,"(50 - 23) / 9",3,2147.53499999549,"No",3
"18880",1,14,"(3 + 3) * 3",18,2354.80000000156,"No",18
"18880",1,15,"(3 + 3) / 2",3,2185.75400000229,"No",3
"18880",1,16,"(45 - 23) / 11",2,2334.16200000193,"No",2
"18880",1,17,"(7 + 13) / 4",5,1996.43099999998,"No",5
"18880",1,18,"(12 - 3) / 3",3,2775.19399999781,"No",3
"18880",1,19,"(2 + 6) * 5",40,4860.21700000041,"No",40
"18880",1,20,"(4 + 4) * 4",NA,1417.76800000062,"No",32
"18877",1,1,"(2 + 6) * 5",40,17614.6739999944,"No",40
"18877",1,2,"(3 + 3) * 3",18,11537.7819999983,"No",18
"18877",1,3,"(4 + 3) * 4",28,8109.50199999678,"No",28
"18877",1,4,"(45 - 23) / 11",2,11112.925000001,"No",2
"18877",1,5,"(23 - 17) / 6",1,3981.84999999928,"No",1
"18877",1,6,"(8 + 8) / 4",4,3695.06499999831,"No",4
"18877",1,7,"(17 + 23) / 8",NA,3883.64099999767,"No",5
"18875",1,1,"(7 + 2) * 8",72,22574.9049999992,"No",72
"18875",1,2,"(7 - 4) * 8",24,8767.95300000213,"No",24
"18875",1,3,"(12 - 3) / 3",3,5160.71100000123,"No",3
"18875",1,4,"(9 + 3) * 2",24,5984.15600000182,"No",24
"18875",1,5,"(4 + 3) * 4",28,5976.03600000654,"No",28
"18875",1,6,"(5 + 3) / 4",2,3602.23600000597,"No",2
"18875",1,7,"(3 + 3) * 3",18,5237.81200000324,"No",18
"18875",1,8,"(2 + 2) * 2",NA,2440.73199999263,"No",8
"18874",1,1,"(6 + 6) / 3",4,11062,"No",4
"18874",1,2,"(23 - 17) / 6",0,16274,"No",1
"18874",1,3,"(8 + 3) * 4",44,8384,"No",44
"18874",1,4,"(7 + 2) * 8",72,9639,"No",72
"18874",1,5,"(2 + 6) * 5",40,10488,"No",40
"18874",1,6,"(4 + 3) * 9",NA,4376.00000000003,"No",63
"18872",1,1,"(4 - 3) * 8",8,4011.19700000869,"No",8
"18872",1,2,"(9 - 5) * 4",16,3698.71500000337,"No",16
"18872",1,3,"(4 + 4) * 4",32,5528.00200000493,"No",32
"18872",1,4,"(2 + 3) * 4",20,4308.80400000809,"No",20
"18872",1,5,"(12 - 3) / 3",3,5030.03999998991,"No",3
"18872",1,6,"(23 - 17) / 6",1,19742.0510000046,"No",1
"18872",1,7,"(2 + 2) * 2",8,3231.76200000709,"No",8
"18872",1,8,"(3 + 6) / 3",3,5107.40199999057,"No",3
"18872",1,9,"(5 + 3) / 4",2,2889.80000000627,"No",2
"18872",1,10,"(8 + 3) * 4",44,6302.35599999194,"No",44
"18871",1,1,"(21 + 12) / 11",3,6364.83099999945,"No",3
"18871",1,2,"(45 - 23) / 11",2,7235.69399999964,"No",2
"18871",1,3,"(19 - 4) * 5",85,12679.6950000002,"No",75
"18871",1,4,"(2 + 5) * 2",14,3824.0509999982,"No",14
"18871",1,5,"(7 + 2) * 8",73,5173.78399999859,"No",72
"18871",1,6,"(11 + 23) * 3",102,12508.9539999979,"No",102
"18871",1,7,"(8 + 8) / 4",4,5468.40999999968,"No",4
"18871",1,8,"(9 - 3) * 3",18,4239.60000000018,"No",18
"18871",1,9,"(21 - 9) / 4",NA,2405.42999999828,"No",3
"18870",1,1,"(4 + 3) * 4",28,4800.5,"No",28
"18870",1,2,"(19 + 11) / 5",6,9671.14000000001,"No",6
"18870",1,3,"(3 + 6) / 3",3,3063.26000000001,"No",3
"18870",1,4,"(2 + 5) * 2",14,2979.88,"No",14
"18870",1,5,"(4 + 2) * 9",54,6198.84000000003,"No",54
"18870",1,6,"(3 + 3) * 3",18,3480.35999999999,"No",18
"18870",1,7,"(21 + 12) / 11",3,6558.28000000003,"No",3
"18870",1,8,"(2 + 2) / 2",2,3365.17999999999,"No",2
"18870",1,9,"(6 + 6) * 6",72,5496.09999999998,"No",72
"18870",1,10,"(4 - 3) * 8",8,3789.65999999997,"No",8
"18870",1,11,"(19 - 4) * 5",75,8270.94,"No",75
"18870",1,12,"(50 - 23) / 9",NA,1966.78000000003,"No",3
"18869",1,1,"(8 + 8) / 4",4,26531.1480000068,"No",4
"18869",1,2,"(4 + 3) * 9",63,15901.5439999937,"No",63
"18869",1,3,"(12 - 3) / 3",3,7289.51399999741,"No",3
"18869",1,4,"(5 + 3) / 4",2,4140.14000001329,"No",2
"18869",1,5,"(21 + 12) / 11",NA,6016.64000001841,"No",3
"18866",1,1,"(12 - 3) / 3",3,8530.1409999468,"No",3
"18866",1,2,"(21 + 12) / 11",3,6902.7569999836,"No",3
"18866",1,3,"(4 + 3) * 4",28,8049.7050000921,"No",28
"18866",1,4,"(1 + 7) * 6",48,10532.9390000979,"No",48
"18866",1,5,"(6 + 6) * 6",72,9582.12700008016,"No",72
"18866",1,6,"(7 + 13) / 4",5,5908.12200008449,"No",5
"18866",1,7,"(3 + 3) * 3",2,5008.26499969943,"No",18
"18866",1,8,"(4 + 4) * 4",2,3933.72599996274,"No",32
"18866",1,9,"(9 - 5) * 4",NA,1434.66899974487,"No",16
"18864",1,1,"(3 + 3) * 8",48,10800.1930000489,"No",48
"18864",1,2,"(12 - 3) / 3",3,9230.68200016033,"No",3
"18864",1,3,"(4 + 3) * 4",28,9053.34900002624,"No",28
"18864",1,4,"(19 - 4) * 5",75,11561.9599999005,"No",75
"18864",1,5,"(2 + 6) * 5",50,5099.32700003131,"No",40
"18864",1,6,"(3 + 3) * 3",18,6894.63899989019,"No",18
"18864",1,7,"(11 + 23) * 3",NA,7251.11899982952,"No",102
