"id","study_position","color_condition","trial_condition","stimulus_condition","presented_color","test_first","word1","studyRT","resp","use_help","testid","test_color","output_pos1","abs_output_position","testRT","acc","strict_acc","color_intrusions"
"19091",20,"blue","process",NA,"red","blue","tunnel",1949.76800000182,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19091",21,"blue","remember",NA,"blue","blue","nurse",1819.53299999866,"larger","No",1,"blue",3,3,3454.05000000057,1,1,0
"19091",22,"blue","remember",NA,"blue","blue","phone",1773.13399999903,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19091",23,"blue","remember",NA,"blue","blue","medal",1858.25500000099,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19091",24,"blue","remember",NA,"blue","blue","burger",1729.97999999867,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19091",25,"blue","remember",NA,"blue","blue","highway",1811.3420000005,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19091",26,"blue","process",NA,"red","blue","pizza",3808.56700000129,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19091",27,"blue","remember",NA,"blue","blue","tooth",1940.04700000098,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19091",28,"blue","process",NA,"red","blue","clown",1780.43700000065,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19091",29,"blue","process",NA,"red","blue","sheep",1607.1979999989,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19091",30,"blue","process",NA,"red","blue","penny",1523.75100000013,"smaller","No",1,"blue",4,4,6630.36500000115,1,0,1
"19089",1,"blue","process",NA,"red","red","chicken",2741.8269999991,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19089",2,"blue","process",NA,"red","red","bowl",3181.93499989316,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19089",3,"blue","remember",NA,"blue","red","horn",2682.35800002504,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19089",4,"blue","process",NA,"red","red","chair",2991.56199982924,"larger","No",1,"red",7,7,5061.24499997532,1,1,0
"19089",5,"blue","remember",NA,"blue","red","crown",2965.24299982566,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19089",6,"blue","remember",NA,"blue","red","taxi",2539.70500002653,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19089",7,"blue","process",NA,"red","red","belt",2564.39199997981,"smaller","No",1,"red",4,4,1254.71000002185,1,1,0
"19089",8,"blue","process",NA,"red","red","devil",2314.69099988832,"larger","No",1,"red",3,3,3176.27100000397,1,1,0
"19089",9,"blue","remember",NA,"blue","red","window",1908.18899987305,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19089",10,"blue","process",NA,"red","red","casino",2183.95799993392,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19089",11,"blue","process",NA,"red","red","newspaper",2495.78199991357,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19089",12,"blue","remember",NA,"blue","red","pole",1972.57799988914,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19089",13,"blue","remember",NA,"blue","red","dog",2925.31500003114,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19089",14,"blue","process",NA,"red","red","bone",1305.45699988735,"smaller","No",2,"blue",3,11,13428.0010000396,1,0,1
"19089",15,"blue","remember",NA,"blue","red","turtle",2026.67999999932,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19089",16,"blue","remember",NA,"blue","red","shotgun",2537.42099992036,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19089",17,"blue","remember",NA,"blue","red","corn",1079.5459999906,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19089",18,"blue","process",NA,"red","red","finger",2895.57599996609,"smaller","No",1,"red",6,6,2159.8549998895,1,1,0
"19089",19,"blue","remember",NA,"blue","red","wolf",2303.25299989598,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19089",20,"blue","remember",NA,"blue","red","orange",3077.1659998346,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19089",21,"blue","remember",NA,"blue","red","nurse",1756.81999993706,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19089",22,"blue","process",NA,"red","red","knife",1018.59299999135,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19089",23,"blue","process",NA,"red","red","surgeon",2254.72900001131,"larger","No",1,"red",1,1,2568.41099988908,1,1,0
"19089",24,"blue","process",NA,"red","red","table",1878.11799999949,"larger","No",2,"blue",4,12,3336.04799991217,1,0,1
"19089",25,"blue","remember",NA,"blue","red","knee",2270.93399999681,"smaller","No",2,"blue",2,10,1161.10699988401,1,1,0
"19089",26,"blue","remember",NA,"blue","red","piano",975.915999912744,"smaller","No",2,"blue",1,9,2315.70399985247,1,1,0
"19089",27,"blue","process",NA,"red","red","statue",1303.70400002258,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19089",28,"blue","process",NA,"red","red","doctor",1084.90899984777,"larger","No",1,"red",2,2,1304.03399997042,1,1,0
"19089",29,"blue","process",NA,"red","red","garden",1610.33399989881,"larger","No",1,"red",5,5,1823.66099989956,1,1,0
"19089",30,"blue","remember",NA,"blue","red","couch",1198.47500004643,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19088",1,"red","process",NA,"blue","blue","lawyer",12860.9129999998,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19088",2,"red","process",NA,"blue","blue","newspaper",4459.90800003658,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19088",3,"red","remember",NA,"red","blue","branch",10977.9730000291,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19088",4,"red","process",NA,"blue","blue","belt",2985.83500002394,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19088",5,"red","remember",NA,"red","blue","whale",2271.39300000263,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19088",6,"red","process",NA,"blue","blue","whistle",3570.51499999885,"smaller","No",1,"blue",4,4,6674.30400003947,1,1,0
"19088",7,"red","remember",NA,"red","blue","medal",2419.42700002456,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19088",8,"red","process",NA,"blue","blue","costume",3440.96200004013,"larger","No",2,"red",4,9,15678.2400000208,1,0,1
"19088",9,"red","remember",NA,"red","blue","soldier",2286.00400000936,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19088",10,"red","process",NA,"blue","blue","beach",3657.45500000383,"larger","No",1,"blue",1,1,5802.77000003221,1,1,0
"19088",11,"red","process",NA,"blue","blue","pearl",2163.38500002827,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19088",12,"red","process",NA,"blue","blue","finger",5358.58700000725,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19088",13,"red","process",NA,"blue","blue","fort",2409.53400001468,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19088",14,"red","process",NA,"blue","blue","steak",3505.55800000305,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19088",15,"red","remember",NA,"red","blue","bucket",3109.7990000289,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19088",16,"red","remember",NA,"red","blue","bone",1278.91000000379,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19088",17,"red","process",NA,"blue","blue","worm",1464.15099999739,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19088",18,"red","remember",NA,"red","blue","bread",3221.53599999691,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19088",19,"red","remember",NA,"red","blue","railroad",1769.75100002682,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19088",20,"red","remember",NA,"red","blue","spider",3107.90699999384,"smaller","No",2,"red",2,7,3509.12500002678,1,1,0
"19088",21,"red","remember",NA,"red","blue","tent",1247.16299999712,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19088",22,"red","remember",NA,"red","blue","peanut",1036.71100002949,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19088",23,"red","remember",NA,"red","blue","mouse",2086.76299999506,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19088",24,"red","remember",NA,"red","blue","phone",2142.53900003983,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19088",25,"red","process",NA,"blue","blue","chicken",1985.09000000558,"larger","No",1,"blue",2,2,7504.85600001545,1,1,0
"19088",26,"red","process",NA,"blue","blue","tiger",2680.93900001279,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19088",27,"red","remember",NA,"red","blue","sink",6809.87400000042,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19088",28,"red","process",NA,"blue","blue","underwear",2403.22700001372,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19088",29,"red","remember",NA,"red","blue","universe",2392.23200004545,"larger","No",2,"red",1,6,3142.63399999688,1,1,0
"19088",30,"red","process",NA,"blue","blue","soda",2786.91800000542,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19086",1,"blue","remember",NA,"blue","red","tank",1735.25999999999,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19086",2,"blue","process",NA,"red","red","penny",2264.67999999999,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19086",3,"blue","process",NA,"red","red","eagle",2526.24000000001,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19086",4,"blue","remember",NA,"blue","red","cocktail",3942.89999999999,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19086",5,"blue","process",NA,"red","red","dog",2179.03999999999,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19086",6,"blue","remember",NA,"blue","red","monkey",1587.53999999999,"larger","No",2,"blue",2,8,11567.6,1,1,0
"19086",7,"blue","remember",NA,"blue","red","dragon",1219.89999999999,"larger","No",1,"red",1,1,15888.58,1,0,1
"19086",8,"blue","process",NA,"red","red","apple",2515.74000000001,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19086",9,"blue","process",NA,"red","red","nail",2012.03999999999,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19086",10,"blue","remember",NA,"blue","red","curtain",1884.86,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19086",11,"blue","process",NA,"red","red","heart",2780.96000000001,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19086",12,"blue","remember",NA,"blue","red","robot",1637.38,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19086",13,"blue","process",NA,"red","red","diamond",2078.75999999999,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19086",14,"blue","remember",NA,"blue","red","basement",2179.22,"larger","No",2,"blue",1,7,11401.92,1,1,0
"19086",15,"blue","remember",NA,"blue","red","cloud",1556.75999999999,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19086",16,"blue","process",NA,"red","red","bread",5333.16,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19086",17,"blue","process",NA,"red","red","jungle",1419.67999999999,"larger","No",1,"red",2,2,3476.46000000002,1,1,0
"19086",18,"blue","process",NA,"red","red","phone",1705.35999999999,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19086",19,"blue","remember",NA,"blue","red","bike",1392.07999999999,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19086",20,"blue","process",NA,"red","red","statue",1303.35999999999,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19086",21,"blue","remember",NA,"blue","red","factory",1250.92000000001,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19086",22,"blue","process",NA,"red","red","circus",952.100000000006,"larger","No",1,"red",3,3,2884.67999999999,1,1,0
"19086",23,"blue","remember",NA,"blue","red","stairs",1092.23999999999,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19086",24,"blue","remember",NA,"blue","red","knee",2694.35999999999,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19086",25,"blue","remember",NA,"blue","red","clown",1194.32000000001,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19086",26,"blue","remember",NA,"blue","red","garden",898.540000000008,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19086",27,"blue","process",NA,"red","red","pill",1338.95999999999,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19086",28,"blue","remember",NA,"blue","red","bucket",2004.22,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19086",29,"blue","process",NA,"red","red","corn",2203.35999999999,"smaller","No",1,"red",5,5,3894.34000000003,1,1,0
"19086",30,"blue","process",NA,"red","red","crown",1999.23999999999,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19085",1,"red","process",NA,"blue","blue","costume",4485.5850000027,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19085",2,"red","process",NA,"blue","blue","shark",3391.06800000637,"larger","No",1,"blue",1,1,2178.34500000486,1,1,0
"19085",3,"red","process",NA,"blue","blue","brick",5230.15800000532,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19085",4,"red","process",NA,"blue","blue","whale",2650.69399999676,"larger","No",1,"blue",2,2,1713.18599999696,1,1,0
"19085",5,"red","remember",NA,"red","blue","opera",3062.19500000004,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19085",6,"red","remember",NA,"red","blue","forest",2336.40899999582,"larger","No",2,"red",2,8,5088.70500000683,1,1,0
"19085",7,"red","remember",NA,"red","blue","blanket",3297.12100000156,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19085",8,"red","remember",NA,"red","blue","flower",4980.94000000725,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19085",9,"red","process",NA,"blue","blue","fort",3436.92500000357,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19085",10,"red","remember",NA,"red","blue","lawn",4012.52200000104,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19085",11,"red","process",NA,"blue","blue","boot",4036.9640000069,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19085",12,"red","process",NA,"blue","blue","pizza",2856.62500000122,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19085",13,"red","remember",NA,"red","blue","barrel",3879.83800000034,"larger","No",1,"blue",4,4,2737.22799999814,1,0,1
"19085",14,"red","remember",NA,"red","blue","circus",3487.26999999961,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19085",15,"red","remember",NA,"red","blue","satellite",3499.69100000287,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19085",16,"red","remember",NA,"red","blue","goat",2958.8719999991,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19085",17,"red","remember",NA,"red","blue","bone",3468.07599999849,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19085",18,"red","process",NA,"blue","blue","taxi",1978.031000004,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19085",19,"red","process",NA,"blue","blue","basket",4642.64100000387,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19085",20,"red","process",NA,"blue","blue","bowl",3904.92200000188,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19085",21,"red","process",NA,"blue","blue","knife",3106.01300000248,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19085",22,"red","remember",NA,"red","blue","spider",3081.96200000297,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19085",23,"red","process",NA,"blue","blue","elevator",3860.66399999987,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19085",24,"red","process",NA,"blue","blue","cherry",4745.79400000669,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19085",25,"red","remember",NA,"red","blue","table",3400.56500000157,"larger","No",1,"blue",5,5,9545.44299999758,1,0,1
"19085",26,"red","remember",NA,"red","blue","carpet",2420.7020000015,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19085",27,"red","process",NA,"blue","blue","wallet",2793.44900000142,"smaller","No",1,"blue",3,3,1542.44900000538,1,1,0
"19085",28,"red","remember",NA,"red","blue","wrist",2387.02299999708,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19085",29,"red","remember",NA,"red","blue","pill",2250.3330000022,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19085",30,"red","process",NA,"blue","blue","camera",3963.23000000522,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19084",1,"blue","process",NA,"red","red","towel",14799.8749999963,"smaller","No",1,"red",1,1,3481.94299999392,1,1,0
"19084",2,"blue","remember",NA,"blue","red","peanut",3344.41400000764,"smaller","No",2,"blue",2,6,9889.13699999743,1,1,0
"19084",3,"blue","process",NA,"red","red","casino",1868.76099999397,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19084",4,"blue","remember",NA,"blue","red","whistle",4413.75400000202,"smaller","No",2,"blue",3,7,9697.79599999776,1,1,0
"19084",5,"blue","remember",NA,"blue","red","elephant",1515.46999999648,"larger","No",2,"blue",4,8,7228.69400000246,1,1,0
"19084",6,"blue","process",NA,"red","red","tent",1408.42000000077,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19084",7,"blue","remember",NA,"blue","red","barrel",1045.62899999876,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19084",8,"blue","remember",NA,"blue","red","burger",1036.63400000677,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19084",9,"blue","process",NA,"red","red","pizza",1109.49200000492,"larger","No",1,"red",2,2,13522.5859999973,1,1,0
"19084",10,"blue","remember",NA,"blue","red","pill",3179.07099999531,"smaller","No",2,"blue",1,5,2713.11799999862,1,1,0
"19084",11,"blue","process",NA,"red","red","factory",910.794000007532,"larger","No",1,"red",3,3,9343.56900000037,1,1,0
"19084",12,"blue","process",NA,"red","red","flower",1261.25999999474,"smaller","No",1,"red",4,4,3573.49499999441,1,1,0
"19084",13,"blue","remember",NA,"blue","red","castle",919.765999999741,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19084",14,"blue","process",NA,"red","red","wolf",915.060999994079,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19084",15,"blue","process",NA,"red","red","carpet",1032.47899999836,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19084",16,"blue","remember",NA,"blue","red","goose",39819.9000000063,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19084",17,"blue","remember",NA,"blue","red","cage",1350.92800000106,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19084",18,"blue","process",NA,"red","red","concert",1265.33899999375,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19084",19,"blue","process",NA,"red","red","doctor",977.820999999123,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19084",20,"blue","process",NA,"red","red","knee",1436.99399999483,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19084",21,"blue","process",NA,"red","red","child",1036.72599999659,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19084",22,"blue","process",NA,"red","red","stairs",7336.60099999484,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19084",23,"blue","process",NA,"red","red","dentist",3132.25799999369,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19084",24,"blue","remember",NA,"blue","red","bucket",2834.29199999606,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19084",25,"blue","remember",NA,"blue","red","butler",12600.7660000025,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19084",26,"blue","process",NA,"red","red","jewelry",6744.90900000249,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19084",27,"blue","remember",NA,"blue","red","chin",1308.75200000033,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19084",28,"blue","remember",NA,"blue","red","window",998.532000001345,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19084",29,"blue","remember",NA,"blue","red","bedroom",944.855000002193,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19084",30,"blue","remember",NA,"blue","red","needle",1219.85700000223,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19083",1,"red","process",NA,"blue","all","tiger",2158.52200000023,"larger","No",1,"all",5,5,2653.08199999982,1,1,0
"19083",2,"red","process",NA,"blue","all","crown",2277.52000000002,"larger","No",1,"all",12,12,5802.77499999898,1,1,0
"19083",3,"red","process",NA,"blue","all","lamp",1782.12499999872,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19083",4,"red","remember",NA,"red","all","branch",3155.47899999924,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19083",5,"red","process",NA,"blue","all","jewelry",2153.81299999938,"smaller","No",1,"all",4,4,3489.19199999922,1,1,0
"19083",6,"red","remember",NA,"red","all","phone",1584.79899999988,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19083",7,"red","remember",NA,"red","all","cloud",1917.45299999893,"larger","No",1,"all",6,6,3402.98399999877,1,1,0
"19083",8,"red","process",NA,"blue","all","valley",1653.20899999933,"larger","No",1,"all",2,2,1767.00999999896,1,1,0
"19083",9,"red","process",NA,"blue","all","soldier",1767.97100000025,"larger","No",1,"all",11,11,2860.80299999902,1,1,0
"19083",10,"red","process",NA,"blue","all","basket",2629.90399999917,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19083",11,"red","remember",NA,"red","all","bride",2465.33400000061,"larger","No",1,"all",10,10,1396.77100000053,1,1,0
"19083",12,"red","process",NA,"blue","all","glove",1946.15499999898,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19083",13,"red","remember",NA,"red","all","dessert",2033.56599999964,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19083",14,"red","remember",NA,"red","all","diamond",2108.29599999916,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19083",15,"red","remember",NA,"red","all","purse",2132.62399999914,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19083",16,"red","remember",NA,"red","all","penny",1339.61100000027,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"19083",17,"red","remember",NA,"red","all","monkey",2218.71999999997,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19083",18,"red","remember",NA,"red","all","tower",1183.14999999921,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19083",19,"red","remember",NA,"red","all","casino",1067.09899999923,"larger","No",NA,NA,NA,NA,NA,0,0,0
"19083",20,"red","process",NA,"blue","all","railroad",1501.1829999995,"larger","No",1,"all",7,7,2681.19400000002,1,1,0
"19083",21,"red","process",NA,"blue","all","pipe",1158.13499999978,"larger","No",1,"all",8,8,1620.9879999992,1,1,0
"19083",22,"red","remember",NA,"red","all","chicken",1692.48299999884,"larger","No",NA,NA,NA,NA,NA,0,0,0
