"id","listid","study_position","color_condition","trial_condition","stimulus_condition","btw_cond","presented_color","word1","studyRT","resp","expect_test","use_help","recall_all_q","output_pos1","testRT1","acc1","acc","exclude","cue_prioritem1","cue_prioritem","cue_consec_value","cue_consec_lab","math_acc","n"
"18605",3,6,NA,"remember",NA,"remember_all","red","bacon",1244.11400000169,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,7,NA,"remember",NA,"remember_all","blue","whistle",2064.97200000135,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,8,NA,"remember",NA,"remember_all","red","ranch",3314.83700000588,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,9,NA,"remember",NA,"remember_all","red","highway",4200.76300000667,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,10,NA,"remember",NA,"remember_all","blue","child",848.761000001454,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,11,NA,"remember",NA,"remember_all","blue","doctor",2191.70900000865,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,12,NA,"remember",NA,"remember_all","blue","devil",1011.94000000856,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,13,NA,"remember",NA,"remember_all","blue","potato",928.940999998478,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,14,NA,"remember",NA,"remember_all","blue","pumpkin",1598.58900000213,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,15,NA,"remember",NA,"remember_all","red","finger",765.550000010291,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,16,NA,"remember",NA,"remember_all","red","guitar",1093.10299999686,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,17,NA,"remember",NA,"remember_all","red","taxi",3820.90300000797,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,18,NA,"remember",NA,"remember_all","red","tooth",952.689999996917,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,19,NA,"remember",NA,"remember_all","blue","dice",1172.68100000534,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,20,NA,"remember",NA,"remember_all","red","bone",3263.97200000833,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,21,NA,"remember",NA,"remember_all","blue","goat",918.426000005798,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,22,NA,"remember",NA,"remember_all","blue","window",1061.099000004,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,23,NA,"remember",NA,"remember_all","blue","sandwich",992.551000004867,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,24,NA,"remember",NA,"remember_all","blue","tire",1073.97600000538,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,25,NA,"remember",NA,"remember_all","red","skull",3088.6920000033,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,26,NA,"remember",NA,"remember_all","blue","rabbit",4977.20400000899,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,27,NA,"remember",NA,"remember_all","red","corn",743.172000005958,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,28,NA,"remember",NA,"remember_all","red","needle",833.607999999309,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,29,NA,"remember",NA,"remember_all","red","chicken",2116.86300000909,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18605",3,30,NA,"remember",NA,"remember_all","red","knee",908.704999997513,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.944444444444444,18
"18606",1,1,NA,"process",NA,"process_all","blue","barn",1796.26100004902,"larger","No","No",NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,0.956521739130435,23
"18606",1,2,NA,"process",NA,"process_all","blue","basement",1702.44200017673,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-0.5,"process1",0.956521739130435,23
"18606",1,3,NA,"process",NA,"process_all","red","curtain",1298.9620000719,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-1.5,"process2",0.956521739130435,23
"18606",1,4,NA,"process",NA,"process_all","blue","church",1265.32900012241,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,5,NA,"process",NA,"process_all","blue","coast",1480.49100010438,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,6,NA,"process",NA,"process_all","blue","string",1478.07800002056,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,7,NA,"process",NA,"process_all","red","chin",1371.8620001543,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,8,NA,"process",NA,"process_all","red","medal",2977.14200011943,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,9,NA,"process",NA,"process_all","red","cage",3618.60699999559,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,10,NA,"process",NA,"process_all","blue","elevator",1336.71200009499,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,11,NA,"process",NA,"process_all","blue","belt",2116.01300009238,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,12,NA,"process",NA,"process_all","red","penny",1090.43299999827,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,13,NA,"process",NA,"process_all","red","tiger",1191.40200000932,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,14,NA,"process",NA,"process_all","red","pizza",3966.20599997145,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,15,NA,"process",NA,"process_all","red","steak",1185.92600004238,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,16,NA,"process",NA,"process_all","red","branch",1377.20300010586,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,17,NA,"process",NA,"process_all","blue","virus",1002.97800013053,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,18,NA,"process",NA,"process_all","blue","barrel",1306.18400008083,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,19,NA,"process",NA,"process_all","blue","monkey",9000.11200013204,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,20,NA,"process",NA,"process_all","blue","brick",1515.77000003494,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,21,NA,"process",NA,"process_all","red","lamp",1635.82000010775,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,22,NA,"process",NA,"process_all","red","sheep",1366.68300001259,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,23,NA,"process",NA,"process_all","blue","house",777.425000047311,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,24,NA,"process",NA,"process_all","red","railroad",929.049999982119,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,25,NA,"process",NA,"process_all","red","orange",1110.15800010983,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,26,NA,"process",NA,"process_all","red","window",1227.65400002422,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,27,NA,"process",NA,"process_all","blue","fort",977.985000164073,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,28,NA,"process",NA,"process_all","blue","frog",1069.56800006839,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,29,NA,"process",NA,"process_all","blue","blanket",1386.99599998034,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",1,30,NA,"process",NA,"process_all","red","waiter",1061.40700006505,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,1,NA,"process",NA,"process_all","red","pole",2146.79700008762,"larger","No","No",NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,0.956521739130435,23
"18606",2,2,NA,"process",NA,"process_all","red","cloud",1021.26000007702,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-0.5,"process1",0.956521739130435,23
"18606",2,3,NA,"process",NA,"process_all","red","cookie",813.177000069234,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-1.5,"process2",0.956521739130435,23
"18606",2,4,NA,"process",NA,"process_all","blue","pillow",2181.77100016398,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,5,NA,"process",NA,"process_all","blue","robin",954.818000177795,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,6,NA,"process",NA,"process_all","blue","toast",918.665000142704,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,7,NA,"process",NA,"process_all","red","harbor",834.363000192912,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,8,NA,"process",NA,"process_all","blue","knee",837.159000103653,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,9,NA,"process",NA,"process_all","blue","liver",1476.97300017142,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,10,NA,"process",NA,"process_all","blue","towel",1882.98499996716,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,11,NA,"process",NA,"process_all","blue","horn",1216.7380000003,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,12,NA,"process",NA,"process_all","blue","pumpkin",5311.48300000251,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,13,NA,"process",NA,"process_all","red","bucket",1582.11600018106,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,14,NA,"process",NA,"process_all","red","bacon",759.023999990255,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,15,NA,"process",NA,"process_all","red","wolf",1016.6550000693,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,16,NA,"process",NA,"process_all","red","nanny",1057.5870001773,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,17,NA,"process",NA,"process_all","blue","factory",1159.87400019291,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,18,NA,"process",NA,"process_all","red","shark",912.959000121686,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,19,NA,"process",NA,"process_all","red","satellite",854.981000021682,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,20,NA,"process",NA,"process_all","red","camera",3002.60700011026,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,21,NA,"process",NA,"process_all","red","pill",2184.92299998371,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,22,NA,"process",NA,"process_all","blue","sweater",1912.46700012143,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,23,NA,"process",NA,"process_all","blue","pilot",5774.30400019116,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,24,NA,"process",NA,"process_all","red","ranch",836.495000187657,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,25,NA,"process",NA,"process_all","blue","lion",812.474000138871,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,26,NA,"process",NA,"process_all","blue","worm",1302.02500014333,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,27,NA,"process",NA,"process_all","blue","dragon",1169.02500019548,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,28,NA,"process",NA,"process_all","blue","needle",1581.13699998666,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,29,NA,"process",NA,"process_all","red","piano",1716.74299996818,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",2,30,NA,"process",NA,"process_all","red","wrist",1195.51400011213,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",3,1,NA,"process",NA,"process_all","red","whale",1208.25200002664,"larger","No","No",NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,0.956521739130435,23
"18606",3,2,NA,"process",NA,"process_all","red","banana",817.991000169655,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-0.5,"process1",0.956521739130435,23
"18606",3,3,NA,"process",NA,"process_all","red","tank",1472.84600002051,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-1.5,"process2",0.956521739130435,23
"18606",3,4,NA,"process",NA,"process_all","red","bride",687.942000093288,"smaller","No","No",NA,1,5455.39100008609,1,1,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",3,5,NA,"process",NA,"process_all","blue","couch",1036.89900008356,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",3,6,NA,"process",NA,"process_all","blue","earth",1029.29099998088,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",3,7,NA,"process",NA,"process_all","blue","brain",1178.19000001543,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",3,8,NA,"process",NA,"process_all","red","lawyer",1709.14000002551,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",3,9,NA,"process",NA,"process_all","blue","underwear",1556.21900011692,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",3,10,NA,"process",NA,"process_all","blue","library",2156.46300015307,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",3,11,NA,"process",NA,"process_all","red","costume",1743.42100005248,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",3,12,NA,"process",NA,"process_all","blue","fruit",2316.21100014437,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",3,13,NA,"process",NA,"process_all","red","casino",3500.05300014489,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",3,14,NA,"process",NA,"process_all","red","carpet",1411.03799999587,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",3,15,NA,"process",NA,"process_all","blue","horse",1009.01700011804,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",3,16,NA,"process",NA,"process_all","red","valley",931.968999982579,"larger","No","No",NA,3,16255.0190001945,1,1,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",3,17,NA,"process",NA,"process_all","red","lawn",2804.42900008184,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
"18606",3,18,NA,"process",NA,"process_all","blue","beach",862.550000078394,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.956521739130435,23
